KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
FILE CREATED:,11/21/22 22:46,,,,,,,,,,,,,
,,,,,,,,,,,,,,
11/4/22,2:15:00,0,Homer Deep,10.607,93,9.4,30.32,47.344,3.55,NaN,7.87,-71.6,6.298,4.96
11/4/22,12:15:00,0,Homer Deep,13.544,92.9,9.34,30.31,47.294,3.76,NaN,7.87,-72.1,6.569,4.88
11/5/22,15:15:00,0,Homer Deep,11.359,95.3,10.75,29.8,47.461,18.37,NaN,7.82,-68.2,1.985,4.54
11/6/22,23:15:00,0,Homer Deep,12.193,93.4,9.59,30.12,47.158,2.42,NaN,7.88,-72.5,5.69,3.96
,,,,,,,,,,,,,,
,,,MEAN VALUE:,10.822,92.1,9.1,29.02,45.344,25.35,1.188,NA,-72.3,7.798,5.62
,,,STANDARD DEVIATION:,1.122,3,0.63,0.64,0.989,58.47,0.004,0.02,1.3,1.9,0.36
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/15/22,20:45:00,0,Homer Deep,11.093,89.6,8.48,29.26,45.48,1.32,1.191,7.87,-72.5,9.494,5.72
10/16/22,15:00:00,0,Homer Deep,11.764,87.2,8.26,29.45,45.746,180,1.182,7.86,-71.6,9.436,5.73
10/17/22,13:00:00,0,Homer Deep,11.122,88.5,8.35,29.81,46.251,1.03,1.184,7.86,-72.1,9.456,5.74
10/22/22,14:45:29,0,Homer Deep,12.26,95.4,9.27,28.85,45.002,3.69,1.191,7.9,-73.7,8.485,5.77
10/23/22,17:00:29,0,Homer Deep,9.945,95.2,9.47,28.23,44.21,3.49,1.189,7.89,-73,7.618,5.78
10/24/22,8:00:27,0,Homer Deep,8.374,94.4,9.54,27.95,43.884,4.82,1.193,7.87,-71.9,7.039,5.78
10/27/22,11:30:24,0,Homer Deep,10.767,92.8,9.22,28.8,45.044,3.51,1.184,7.9,-73.7,7.462,5.79
11/5/22,9:15:00,0,Homer Deep,11.251,93.6,10.18,29.8,47.132,4.93,1.194,7.84,-69.6,3.398,4.67
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.408,91.2,8.91,29.57,46.08,2.93,NaN,NA,-72.1,8.074,5.54
,,,STANDARD DEVIATION:,1.52,3,0.56,0.55,0.892,1.79,NaN,0.02,1,1.669,0.41
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/15/22,21:00:00,0,Homer Deep,10.877,89.5,8.47,29.27,45.488,1.67,1.184,7.87,-72.4,9.497,5.72
10/16/22,15:15:00,0,Homer Deep,11.889,88,8.34,29.35,45.61,1.31,1.189,7.86,-71.6,9.428,5.73
10/17/22,13:15:00,0,Homer Deep,11.103,88.2,8.32,29.81,46.249,0.97,1.193,7.86,-71.8,9.457,5.74
10/20/22,11:45:00,0,Homer Deep,12.695,87.5,8.27,29.98,46.508,1.17,1.183,7.87,-72.1,9.378,5.76
10/22/22,15:00:30,0,Homer Deep,11.987,95.3,9.26,28.85,45.001,2.51,1.189,7.89,-73.4,8.474,5.78
10/22/22,18:45:27,0,Homer Deep,8.626,95.6,9.34,28.58,44.625,5.68,1.197,7.89,-73.4,8.334,5.77
11/1/22,9:45:24,0,Homer Deep,12.514,89.9,8.88,30.06,46.821,3.51,1.189,7.87,-72.2,7.411,5.8
11/4/22,11:30:00,0,Homer Deep,13.639,92.9,9.39,30.25,47.246,3.63,NaN,7.87,-71.8,6.353,4.88
11/5/22,4:15:00,0,Homer Deep,9.341,93.3,9.92,29.97,47.173,5.97,NaN,7.84,-69.9,4.335,4.69
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.74,91.3,9.08,29.7,46.371,4.27,NaN,NA,-71.9,7.27,5.56
,,,STANDARD DEVIATION:,1.747,2.3,0.6,0.49,0.798,2.34,NaN,0.02,1.2,1.855,0.51
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/15/22,22:15:00,0,Homer Deep,9.832,89.3,8.46,29.23,45.444,2.3,1.188,7.87,-72.1,9.463,5.72
10/17/22,18:15:00,0,Homer Deep,12.055,87,8.22,29.83,46.284,1.36,1.186,7.85,-71.4,9.437,5.74
10/22/22,23:45:28,0,Homer Deep,13.222,94.1,9.23,28.5,44.539,6.06,1.189,7.88,-72.8,8.167,5.77
10/26/22,3:00:25,0,Homer Deep,14.264,88.6,8.42,30.22,46.862,3.78,1.2,7.88,-72.9,9.076,5.79
10/28/22,8:00:25,0,Homer Deep,10.095,91.9,9.01,29.32,45.713,3.06,1.187,7.91,-74,7.958,5.79
10/30/22,17:00:25,0,Homer Deep,13.503,89.8,8.79,30.02,46.718,4.47,1.189,7.88,-72.6,7.799,5.8
10/31/22,19:45:25,0,Homer Deep,12.735,91.4,9.11,29.84,46.565,3.4,1.189,7.88,-72.6,7.044,5.8
11/1/22,18:45:22,0,Homer Deep,12.543,91.8,9.38,29.81,46.665,4.62,1.198,7.86,-71.1,6.004,5.8
11/2/22,6:15:23,0,Homer Deep,10.821,92.7,9.6,29.75,46.671,4.25,1.189,7.85,-70.8,5.457,5.8
11/3/22,21:00:00,0,Homer Deep,11.926,92.1,9.26,30.35,47.36,3.05,NaN,7.86,-71.2,6.541,5.03
11/6/22,18:00:00,0,Homer Deep,8.142,95.2,10.45,29.84,47.262,10.65,NaN,7.83,-69.3,3.023,4.1
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.77,91.3,9.03,29.41,45.903,6.84,NaN,NA,-72,7.568,5.59
,,,STANDARD DEVIATION:,1.481,2.4,0.52,0.69,0.978,8.01,NaN,0.02,1.1,1.503,0.45
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/15/22,22:30:00,0,Homer Deep,9.664,88.5,8.37,29.39,45.654,1.92,1.19,7.87,-72.2,9.518,5.72
10/17/22,18:30:00,0,Homer Deep,12.095,86.5,8.17,29.82,46.274,2.31,1.188,7.85,-71.1,9.449,5.74
10/19/22,3:45:00,0,Homer Deep,9.675,92,8.88,28.66,44.704,1.92,1.189,7.88,-72.6,8.808,5.76
10/23/22,11:15:27,0,Homer Deep,12.879,93.6,9.3,28.39,44.453,8.12,1.193,7.86,-71.4,7.579,5.78
10/23/22,15:00:28,0,Homer Deep,12.786,92.9,9.01,29.03,45.248,5.57,1.195,7.9,-73.6,8.487,5.78
10/26/22,3:15:25,0,Homer Deep,14.196,88.5,8.41,30.24,46.893,3.92,1.196,7.88,-73.1,9.07,5.79
10/28/22,12:00:27,0,Homer Deep,10.803,92.3,9.16,29.09,45.451,3.18,1.189,7.91,-74.1,7.469,5.79
10/29/22,7:00:25,0,Homer Deep,12.45,93.1,9.83,28.24,44.596,32.61,1.198,7.86,-70.9,4.968,5.79
10/31/22,4:45:22,0,Homer Deep,11.622,90.8,9.14,29.69,46.397,4.63,1.2,7.86,-71.5,6.693,5.8
11/1/22,7:30:24,0,Homer Deep,12.539,88.9,8.82,29.95,46.7,7.25,1.189,7.85,-70.7,7.22,5.8
11/3/22,17:45:00,0,Homer Deep,9.433,93.5,9.41,30.28,47.259,6.51,NaN,7.87,-71.7,6.516,5.14
11/6/22,14:45:00,0,Homer Deep,13.095,94.4,9.85,30.08,47.209,4.12,NaN,7.87,-71.6,5.043,4.23
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.62,92.1,9.09,29.36,45.82,5.4,NaN,NA,-72.4,7.687,5.61
,,,STANDARD DEVIATION:,1.453,2,0.47,0.77,1.109,5.52,NaN,0.02,1.3,1.566,0.43
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/15/22,22:45:00,0,Homer Deep,9.521,89.7,8.63,28.6,44.598,3.57,1.188,7.86,-71.8,8.997,5.73
10/19/22,4:00:00,0,Homer Deep,9.688,93.4,9.02,28.63,44.651,1.74,1.187,7.88,-73,8.787,5.76
10/20/22,17:15:00,0,Homer Deep,10.059,91.5,8.72,29.34,45.625,1.75,1.181,7.89,-73.2,9.167,5.76
10/23/22,4:00:27,0,Homer Deep,10.942,94.7,9.34,28.46,44.504,5.1,1.195,7.88,-72.4,7.897,5.78
10/23/22,15:15:28,0,Homer Deep,12.491,93.3,9.04,29.01,45.215,5.66,1.193,7.91,-74.2,8.554,5.78
10/26/22,3:30:25,0,Homer Deep,14.079,88.7,8.42,30.22,46.874,5.45,1.194,7.88,-73,9.064,5.79
10/27/22,6:00:24,0,Homer Deep,11.756,93.3,9.1,29.23,45.571,2.44,1.195,7.91,-74.6,8.185,5.79
10/29/22,7:15:23,0,Homer Deep,12.173,93.9,10.06,28.58,45.181,22.38,1.182,7.84,-69.7,4.37,5.79
11/2/22,18:15:20,0,Homer Deep,11.069,91.9,9.36,29.89,46.766,3.98,1.195,7.86,-71,6.135,5.8
11/3/22,12:45:21,0,Homer Deep,12.384,89.1,8.62,30.87,47.886,4.08,1.19,7.87,-72.3,8.037,5.51
11/6/22,11:30:00,0,Homer Deep,13.661,93.4,9.67,30.08,47.154,3.22,NaN,7.87,-71.7,5.362,4.27
,,,,,,,,,,,,,,
,,,MEAN VALUE:,9.971,92.1,9.12,29.14,45.529,6.66,NaN,NA,-72.2,7.594,5.46
,,,STANDARD DEVIATION:,0.97,1.8,0.46,0.57,0.894,8.56,NaN,0.01,1,1.728,0.6
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/15/22,23:00:00,0,Homer Deep,9.409,88.5,8.47,28.74,44.777,2.74,1.19,7.86,-71.9,9.181,5.72
10/19/22,4:15:00,0,Homer Deep,9.711,93,8.97,28.67,44.707,1.5,1.189,7.89,-73.1,8.83,5.75
10/21/22,18:45:00,0,Homer Deep,9.493,93.1,8.91,29.45,45.789,1.32,1.186,7.89,-73.4,8.965,5.77
10/29/22,7:30:26,0,Homer Deep,11.896,93,9.76,28.71,45.232,23.68,1.194,7.85,-70.7,5.162,5.8
11/6/22,8:15:00,0,Homer Deep,9.345,92.9,9.51,30.13,47.14,4.08,NaN,7.87,-71.7,5.834,4.26
,,,,,,,,,,,,,,
,,,MEAN VALUE:,10.616,91.3,9.06,29.74,46.407,4.62,NaN,NA,-72.3,7.331,5.53
,,,STANDARD DEVIATION:,1.868,2.2,0.55,0.41,0.677,3.36,NaN,0.02,1.2,1.665,0.53
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/16/22,1:45:00,0,Homer Deep,9.742,89.2,8.46,29.08,45.237,1.71,1.188,7.87,-72.2,9.44,5.73
10/19/22,10:45:00,0,Homer Deep,12.368,88.1,8.32,29.96,46.467,1.06,1.193,7.86,-71.9,9.388,5.76
10/28/22,4:00:27,0,Homer Deep,13.891,91.1,8.87,29.52,45.979,2.67,1.191,7.9,-73.9,8.191,5.79
10/28/22,23:00:25,0,Homer Deep,7.489,92.8,9.29,29.1,45.514,3.42,1.19,7.91,-74.3,7.065,5.8
10/30/22,9:15:23,0,Homer Deep,10.778,88.9,8.58,30.27,47.009,4.27,1.198,7.88,-72.8,8.358,5.79
10/31/22,0:30:24,0,Homer Deep,8.255,90.7,8.96,29.9,46.595,4.17,1.19,7.89,-72.8,7.413,5.8
10/31/22,15:45:25,0,Homer Deep,11.786,91.7,9.37,29.62,46.392,4.95,1.193,7.86,-71.5,6.054,5.8
11/3/22,19:15:00,0,Homer Deep,10.389,94.4,9.6,30.24,47.261,13.13,NaN,7.86,-71.1,6.097,5.09
11/6/22,16:15:00,0,Homer Deep,10.846,94.3,10.11,29.94,47.213,6.24,NaN,7.85,-70.4,3.977,4.17
,,,,,,,,,,,,,,
,,,MEAN VALUE:,10.89,90.8,9.04,29.83,46.547,3.57,NaN,NA,-71.9,7.226,5.46
,,,STANDARD DEVIATION:,1.542,2,0.52,0.38,0.693,1.41,NaN,0.01,0.8,1.656,0.56
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/16/22,2:15:00,0,Homer Deep,10.02,89.8,8.53,29.12,45.294,1.7,1.199,7.87,-72.1,9.373,5.73
10/18/22,20:30:00,0,Homer Deep,12.135,86.9,8.24,29.52,45.856,1.22,1.19,7.84,-70.8,9.324,5.75
10/28/22,4:30:27,0,Homer Deep,13.868,91.1,8.85,29.61,46.098,3.47,1.189,7.9,-73.7,8.244,5.79
11/1/22,3:45:23,0,Homer Deep,9.657,90.2,8.99,29.9,46.644,3.94,1.195,7.87,-71.9,7.022,5.8
11/1/22,11:30:21,0,Homer Deep,11.486,90.1,8.97,29.94,46.705,3.7,1.184,7.87,-72,7.093,5.8
11/3/22,1:45:23,0,Homer Deep,10.015,91.6,9.07,30.44,47.399,3.91,1.189,7.87,-72.1,7.139,5.8
11/5/22,5:00:00,0,Homer Deep,8.645,92.8,9.69,30.08,47.205,4.71,1.199,7.86,-71.1,5.033,4.73
11/6/22,9:45:00,0,Homer Deep,11.291,94,9.93,30,47.178,5.9,NaN,7.87,-71.3,4.578,4.29
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.888,91.4,9.04,29.44,45.964,4.03,NaN,NA,-72.5,7.575,5.63
,,,STANDARD DEVIATION:,2.201,2.5,0.56,0.5,0.777,2.08,NaN,0.02,1.2,1.649,0.42
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/16/22,7:45:00,0,Homer Deep,12.305,89,8.44,29.45,45.75,1.73,1.19,7.87,-72.1,9.402,5.73
10/16/22,18:45:00,0,Homer Deep,12.559,87.3,8.25,29.7,46.099,2.19,1.186,7.86,-71.6,9.446,5.73
10/23/22,13:15:29,0,Homer Deep,14.004,91.5,8.86,29.13,45.394,4.36,1.191,7.89,-73.3,8.548,5.78
10/26/22,1:30:28,0,Homer Deep,13.715,95,9.45,28.41,44.48,2.18,1.192,7.91,-74.1,7.526,5.78
10/27/22,4:00:25,0,Homer Deep,13.944,88.9,8.47,30.14,46.772,4.1,1.186,7.89,-73.3,8.952,5.79
10/28/22,10:15:26,0,Homer Deep,9.011,92.6,9.2,29.08,45.44,2.42,1.189,7.91,-74.2,7.44,5.79
10/30/22,0:15:24,0,Homer Deep,8.108,91.1,9.12,29.38,45.912,8.3,1.196,7.88,-72.4,6.987,5.79
11/2/22,4:45:22,0,Homer Deep,9.641,92.4,9.57,29.76,46.679,4.59,1.188,7.85,-70.8,5.444,5.8
11/6/22,0:30:00,0,Homer Deep,13.705,94.5,10.02,29.96,47.149,6.37,NaN,7.86,-70.8,4.43,4.44
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.189,92.2,9.18,29.52,46.119,4.48,NaN,NA,-72.8,7.252,5.53
,,,STANDARD DEVIATION:,1.762,1.6,0.45,0.41,0.757,2.26,NaN,0.02,1.4,1.649,0.47
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/16/22,8:00:00,0,Homer Deep,12.233,87.9,8.3,29.75,46.167,2.11,1.186,7.86,-72,9.492,5.73
10/19/22,6:00:00,0,Homer Deep,10.301,94.2,9.04,28.84,44.937,1.39,1.184,7.91,-74.6,9.01,5.76
10/23/22,13:30:29,0,Homer Deep,13.948,92.5,8.98,29.01,45.232,3.6,1.188,7.89,-73.3,8.432,5.78
10/26/22,1:45:27,0,Homer Deep,13.92,93.3,9.07,29.18,45.481,3.54,1.183,7.91,-74.2,8.35,5.79
10/28/22,3:00:27,0,Homer Deep,13.462,92.1,9.01,29.34,45.731,3.03,1.19,7.91,-74.1,8.053,5.79
10/28/22,6:45:27,0,Homer Deep,11.72,92,9,29.33,45.725,2.62,1.189,7.91,-74.2,7.992,5.79
10/28/22,10:30:25,0,Homer Deep,9.158,92.6,9.19,29.09,45.451,4.07,1.185,7.91,-74.2,7.482,5.79
10/29/22,20:45:23,0,Homer Deep,9.713,91.1,9.01,29.49,46.005,8.47,1.194,7.89,-73.2,7.514,5.79
10/30/22,12:00:26,0,Homer Deep,9.837,91.3,9.06,29.8,46.473,6.09,1.195,7.88,-72.6,7.278,5.8
11/1/22,17:30:24,0,Homer Deep,11.863,91.3,9.22,29.87,46.673,4.35,1.19,7.86,-71.5,6.514,5.8
11/4/22,8:15:00,0,Homer Deep,10.742,92.5,9.51,30.12,47.167,5.28,NaN,7.86,-71.2,5.66,4.89
11/5/22,6:00:00,0,Homer Deep,8.309,92.9,9.63,30.16,47.271,4.31,1.193,7.87,-71.5,5.296,4.72
11/5/22,21:15:00,0,Homer Deep,10.25,94.8,10.36,29.84,47.231,9.42,NaN,7.85,-70.1,3.198,4.44
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.295,92.6,9.32,29.67,46.41,4.89,NaN,NA,-72.5,6.824,5.22
,,,STANDARD DEVIATION:,1.478,2.1,0.66,0.52,0.916,5.6,NaN,0.03,2.1,2.231,0.69
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/16/22,8:30:00,0,Homer Deep,12.051,88.3,8.36,29.55,45.886,2.5,1.186,7.87,-72.1,9.446,5.73
10/25/22,22:30:27,0,Homer Deep,9.013,95,9.3,28.83,45.008,2.8,1.192,7.92,-74.9,8.148,5.79
10/28/22,3:30:24,0,Homer Deep,13.749,91.6,8.92,29.89,46.497,3.22,1.196,7.9,-73.9,8.182,5.79
10/28/22,11:00:26,0,Homer Deep,9.609,92.3,9.15,29.08,45.44,2.42,1.189,7.91,-74.2,7.468,5.79
11/4/22,1:45:00,0,Homer Deep,11.151,92.5,9.25,30.42,47.42,2.49,NaN,7.87,-72.1,6.755,4.97
11/5/22,14:45:00,0,Homer Deep,12.068,95,10.69,29.82,47.465,18.6,NaN,7.81,-68.1,2.059,4.52
11/6/22,22:45:00,0,Homer Deep,11.426,93.3,9.58,30.12,47.154,2.2,NaN,7.88,-72.4,5.709,3.98
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.247,90.7,8.71,29.5,45.88,2.1,1.191,NA,-73.1,8.837,5.76
,,,STANDARD DEVIATION:,2.293,2.4,0.33,0.35,0.457,0.76,0.004,0.02,1,0.662,0.02
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/16/22,11:45:00,0,Homer Deep,10.871,87.9,8.32,29.47,45.779,2.11,1.191,7.86,-71.8,9.45,5.73
10/17/22,9:45:00,0,Homer Deep,11.877,87.7,8.28,29.99,46.505,1.44,1.189,7.86,-72,9.407,5.74
10/20/22,19:15:00,0,Homer Deep,10.587,91.1,8.65,29.58,45.956,1.35,1.2,7.88,-73.1,9.247,5.77
10/22/22,0:15:30,0,Homer Deep,13.083,93.6,8.93,29.42,45.743,2.07,1.188,7.9,-73.8,9.086,5.77
10/26/22,20:45:27,0,Homer Deep,6.912,93.7,9.22,28.84,45.049,1.94,1.188,7.92,-74.6,7.891,5.79
10/29/22,17:00:26,0,Homer Deep,14.149,90.5,8.84,29.69,46.25,3.67,1.189,7.9,-73.6,7.939,5.79
,,,,,,,,,,,,,,
,,,MEAN VALUE:,10.992,91.5,9.08,29.63,46.259,3.41,NaN,NA,-72.1,7.432,5.48
,,,STANDARD DEVIATION:,1.383,2.7,0.67,0.48,0.844,1.87,NaN,0.03,1.6,2.165,0.54
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/16/22,20:45:00,0,Homer Deep,11.603,87.3,8.25,29.84,46.292,1.4,1.197,7.87,-72.1,9.45,5.73
10/18/22,13:15:00,0,Homer Deep,11.376,87,8.21,29.81,46.252,2.26,1.185,7.85,-71.2,9.458,5.75
10/19/22,7:45:00,0,Homer Deep,11.298,87.5,8.3,29.08,45.229,2.85,1.188,7.85,-71.4,9.441,5.76
10/21/22,18:30:00,0,Homer Deep,9.431,93,8.9,29.48,45.834,1.36,1.181,7.89,-73.2,8.958,5.77
10/21/22,22:15:30,0,Homer Deep,12.188,93.3,8.91,29.5,45.855,2.81,1.189,7.89,-73.5,9.025,5.77
10/25/22,23:45:27,0,Homer Deep,11.055,95.4,9.43,28.41,44.445,2.91,1.2,7.92,-74.7,7.856,5.79
10/27/22,2:15:27,0,Homer Deep,13.558,91.8,8.86,29.44,45.817,2.91,1.191,7.91,-74.3,8.595,5.79
11/1/22,15:30:24,0,Homer Deep,10.694,91,9.08,29.95,46.729,2.55,1.192,7.87,-71.9,6.973,5.8
11/2/22,14:30:20,0,Homer Deep,10.418,91.6,9.26,29.97,46.84,4.6,1.182,7.87,-71.7,6.403,5.8
11/3/22,21:15:00,0,Homer Deep,12.15,91.9,9.22,30.37,47.372,3.25,NaN,7.87,-71.6,6.599,5.04
11/5/22,8:30:00,0,Homer Deep,10.235,93.5,10.17,29.83,47.157,5.76,1.199,7.84,-69.8,3.428,4.69
11/6/22,18:15:00,0,Homer Deep,7.902,94.9,10.42,29.85,47.283,8.25,NaN,7.83,-69.3,3.001,4.09
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.195,91.3,9.01,29.65,46.255,3.35,NaN,NA,-72,7.642,5.55
,,,STANDARD DEVIATION:,1.199,3,0.62,0.43,0.701,1.4,NaN,0.02,1.2,1.837,0.49
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/16/22,21:00:00,0,Homer Deep,11.452,88.4,8.35,29.85,46.316,1.67,1.187,7.87,-72.1,9.454,5.74
10/18/22,13:30:00,0,Homer Deep,11.306,85.8,8.1,29.84,46.292,1.68,1.19,7.85,-71.1,9.468,5.75
10/19/22,8:00:00,0,Homer Deep,11.445,87.2,8.24,29.86,46.329,1.56,1.182,7.85,-71.4,9.43,5.76
10/20/22,17:30:00,0,Homer Deep,10.035,91.2,8.69,29.41,45.717,2.68,1.184,7.89,-73.2,9.194,5.76
10/21/22,22:30:27,0,Homer Deep,12.388,93.2,8.89,29.5,45.859,3.47,1.196,7.89,-73.4,9.082,5.77
10/26/22,0:00:25,0,Homer Deep,11.501,94.9,9.39,28.54,44.645,3.24,1.189,7.92,-74.5,7.744,5.79
10/31/22,16:45:23,0,Homer Deep,12.462,91.9,9.41,29.61,46.394,5.51,1.197,7.87,-71.5,5.956,5.8
11/2/22,3:15:24,0,Homer Deep,9.054,92.6,9.58,29.75,46.66,3.68,1.19,7.85,-70.7,5.526,5.8
11/3/22,18:00:00,0,Homer Deep,9.543,92.9,9.48,30.15,47.156,4.99,NaN,7.86,-71.1,5.988,5.13
11/6/22,15:00:00,0,Homer Deep,12.76,94.6,9.99,30,47.185,5.02,NaN,7.86,-71.2,4.579,4.21
,,,,,,,,,,,,,,
,,,MEAN VALUE:,11.152,90.5,8.85,29.84,46.47,2.97,NaN,NA,-72.1,7.959,5.53
,,,STANDARD DEVIATION:,1.415,2.3,0.48,0.21,0.448,1.14,NaN,0.01,0.8,1.52,0.5
,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,14M101857,16E104078,16E104078,16E102264,16E102264,16E102969,21B105229,15A101374,15A101374,16E102264,15A101012
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,ODO % sat,ODO mg/L,Sal psu,SpCond mS/cm,Turbidity FNU,Wiper Position volt,pH,pH mV,Temp °C,Battery V
10/16/22,21:15:00,0,Homer Deep,11.305,88.5,8.36,29.76,46.188,1.5,1.184,7.86,-72,9.445,5.73
